Name,Lecture,Comment,Time,Likes,Reply Count,Sentiments
@hiragul3825,13,"Q2 = 20000, Q1 = 12000, Q3 = 30000,<br>IQR  = Q3 - Q1<br>         = 30000 - 12000<br>         = 18000 Answer",2023-08-14T11:04:51Z,0,0,neutral
@hiragul3825,13,Done,2023-08-14T10:39:08Z,0,0,neutral
@hiragul3825,13,Median or Interquartile range,2023-08-14T10:20:43Z,0,0,not
@hiragul3825,13,Column,2023-08-14T09:21:01Z,0,0,the
@arqamacademy1821,13,❤,2023-08-09T19:19:09Z,0,0,positive
@hyderali209,13,"Sir Irfan ki real life examples are so perfect and out of the world, hats off to you sir!",2023-07-25T17:54:12Z,0,0,positive
@afifagilani5182,13,weak,2023-07-23T10:00:05Z,0,0,negative
@afifagilani5182,13,"sir thank you soo sooo much, doing efforts, your efforsts are motiviting us",2023-07-23T09:59:04Z,0,0,positive
@afifagilani5182,13,ghlat hai,2023-07-23T09:46:37Z,0,0,negative
@afifagilani5182,13,23,2023-07-23T09:38:35Z,0,0,not
@afifagilani5182,13,done,2023-07-23T08:53:25Z,0,0,neutral
@sadafwaseem7404,13,4/5❤,2023-07-22T15:06:01Z,0,0,positive
@khalidiqbal5567,13,weak,2023-07-21T15:52:51Z,0,0,negative
@khalidiqbal5567,13,bad data due to less variation,2023-07-21T15:29:37Z,0,0,negative
@hamoodurrehmanshaikh8267,13,❤💙,2023-07-21T13:45:07Z,0,0,positive
@onlinemoneyline6561,13,"dp = dp.drop(columns=[&#39;Global_Sales&#39;]) easy alternative to df = df.drop([ &#39;Vehicle Size&#39;], axis=1)",2023-07-19T14:15:08Z,0,0,neutral
@saqlainakber9924,13,👍👍,2023-07-13T06:41:38Z,0,0,positive
@khadijasiddiqui7754,13,plz segregate kren ai ky and coding ky assignments alg alg plz,2023-07-12T20:13:10Z,0,0,not
@khalidburki7738,13,Hackathon,2023-07-11T16:43:09Z,1,0,neutral
@faheemfbr9156,13,Asalam o Alykum Sir! main ap k lectures start se watch kr raha hu ur quiz and assignment bhi mukamal attempt ki hoi hain  pr mugh se ghalti ye hoi k main ne registration ni krai thi start mn. agr jin ki assignment submit hoi hain plz unko enrollment krne di jye. I shall be grateful,2023-07-11T06:23:30Z,0,0,positive
@ayeshanazir9896,13,Sir sheraz kis professor ka nam lia hy? Koi bta skta h?,2023-07-11T06:23:17Z,0,1,not
@mala3593,13,"What a great Step from you all Much Appreciated. I left my studies 3 years back But I was a student of mathematics and Statistics , Today your this lecture made me realize that I know much to learn from your lectures and I Can .. I was daily just pushing myself to take lectures karty karty missed 12lectuers but now I&#39;m much confident about*I can do it* thank you all ❤️",2023-07-10T21:01:25Z,1,0,positive
@technologycreep,13,It takes me 7 to 8 hours to complete your lecture. That&#39;s why I prefer offline listening.,2023-07-09T01:54:41Z,5,0,negative
@user-ht8um5md4d,13,Play nai par Raha ha,2023-07-08T14:52:46Z,0,0,negative
@Abdullah-fj3eh,13,"slides link<br><a href=""https://drive.google.com/drive/folders/16ePoT1BdXTwTdWMzWeeIRkJD48mNVFK-"">https://drive.google.com/drive/folders/16ePoT1BdXTwTdWMzWeeIRkJD48mNVFK-</a>",2023-07-08T11:37:14Z,1,3,neutral
@ataulwahab5560,13,"Sir kindly explain pandas profiling also in next LEC its very important for us, thanks",2023-07-08T08:12:02Z,0,0,positive
@naturalvibes7956,13,"dear respected sir! you are doing such an amazing job . ALLAH will reward you IN SHA ALLAH.<br>only have one request as a humble and caring person🥺. As you are doing a fantastic job for us so we care about you and your hardworking team too. you and your whole team are really hard-working and doing a fantastic job for youth. As a humble and caring person, my request is please do not use music in videos. Please blur women (or do not bring women in videos🥺) as we know women are a diamond in Islam. we should protect every woman. <br>and music is not permissible in Islam. your amazing work does not need music.<br>we love you sir and your whole team.<br>may ALLAH reward you in both worlds and guide you in every field of life.<br>ameeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeen",2023-07-07T16:18:38Z,3,0,positive
@naturalvibes7956,13,"dear respected sir! you are doing such an amazing job . ALLAH will reward you IN SHA ALLAH.<br>only have one request as a humble and caring person🥺. As you are doing a fantastic job for us so we care about you and your hardworking team too. you and your whole team are really hard-working and doing a fantastic job for youth. As a humble and caring person, my request is please do not use music in videos. Please blur women (or do not bring women in videos🥺) as we know women are a diamond in Islam. we should protect every woman. <br>and music is not permissible in Islam. your amazing work does not need music.<br>we love you sir and your whole team.<br>may ALLAH reward you in both worlds and guide you in every field of life.<br>ameeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeen",2023-07-07T16:17:00Z,0,0,positive
@m.tayaabkhan5693,13,Masaha Allah it&#39;s a delicious lecture,2023-07-07T12:40:37Z,0,2,positive
@Shoaib_Awaan,13,"Attendance labek sir,",2023-07-07T06:36:52Z,0,0,not
@globalfarmswanhar1,13,میں یو ٹیوب پر فالو کر رہا ہوں اور کمیونٹی  میں بھی شامل ہوں لیکن میں نے کورس کو سائن اپ نہیں کیا تھا اور اب اس کا آپشن نہیں۔ کیا مجھے سرٹیفیکیٹ نہیں ملے گا,2023-07-07T05:04:44Z,1,0,negative
@globalfarmswanhar1,13,میں یو ٹیوب پر فالو کر رہا ہوں اور کمیونٹی  میں بھی شامل ہوں لیکن میں نے کورس کو سائن اپ نہیں کیا تھا اور اب اس کا آپشن نہیں۔ کیا مجھے سرٹیفیکیٹ نہیں ملے گا,2023-07-07T02:28:54Z,1,0,negative
@prestigeresidencereception8305,13,i am zeeshan sir irfan i am continue in midnight lectures complete i am very busy in my duty working so thanks sir irfan,2023-07-06T22:43:47Z,0,0,positive
@tadreesulquran564,13,Sab Kuch plzzzzz what app par Bahja Kara Nahi my malti 6 SA baj da,2023-07-06T12:24:58Z,1,0,not
@tadreesulquran564,13,Sir assignment  note book sub plzzzzz what app par Baja kara,2023-07-06T12:22:41Z,0,0,neutral
@tadreesulquran564,13,Lecture KY ABI start Hoya plz koi batia,2023-07-06T11:23:30Z,0,0,not
@muhammadanwaarali4761,13,4/5 marks,2023-07-06T10:39:14Z,0,0,positive
@user-jk1cm2zi7t,13,Sir assignments kaha multi hai,2023-07-06T10:05:05Z,0,0,not
@muhammadanwaarali4761,13,Sir professor ka name likh kar bata dai please,2023-07-06T08:55:30Z,0,0,neutral
@kamrannaughty,13,"Haris Brother i need all slides of your AI Course starting till now and assignment though i could make practice and can come to your level class i am studying so i need all slides and assignments, quize every thing which you shown in this course . kindly send here any link or share please.",2023-07-06T08:04:12Z,0,0,neutral
@techtokbyareebasalfi9839,13,How to get registered in hakaathon,2023-07-06T07:51:27Z,0,0,neutral
@PRO-unknown3,13,"I LOVE TODAY&#39;S LECXTURE<a href=""about:invalid#zCSafez""></a>",2023-07-05T19:12:26Z,0,0,positive
@abdulahadsaleem4300,13,if difference is low then it mean there is low dispersion that&#39;s mean data is good,2023-07-05T18:32:25Z,0,0,positive
@easylifeofficial24,13,aoa please share a notebook and slides link in youtube comments,2023-07-05T18:24:09Z,0,0,neutral
@khadijasiddiqui7754,13,andrewng ky lecture bht mushkil hn,2023-07-05T18:23:14Z,1,0,negative
@mdjpakistanibano2383,13,Live u malik San and all others teachers plz I want to attend classes physically please sir give me opportunity I understand eachy and every thing perfectly,2023-07-05T17:44:05Z,1,0,positive
@flavourlyfreshasmr151,13,"How to do quiz, I started yesterday",2023-07-05T17:34:46Z,0,0,neutral
@shahidaparveen1972,13,3/5,2023-07-05T16:57:07Z,0,0,not
@classicmagicvideos,13,Awaz clear ha,2023-07-05T16:55:37Z,0,0,positive
@KhoulaAbdullah-zm4lx,13,Quiz Marks: 5/5😅,2023-07-05T16:40:49Z,1,2,positive
@junaidabbas5120,13,4/5,2023-07-05T16:35:19Z,1,0,positive
@fahadasif638,14,sir data aye ga kaha se kayta khod collect karna hai?,2024-01-08T14:20:03Z,0,0,neutral
@umertahir9225,14,"salam sir, plz tell me how can i get access to the colab, in which you have written code?",2023-12-16T18:01:56Z,0,0,neutral
@manhaabdellah3474,14,brilliant delivery of the lesson mashaAllah may Allah bless all the people who put in their efforts for this course.,2023-12-06T15:46:53Z,0,0,positive
@user-fr6zd8hx6r,14,Love you sir ❤,2023-11-13T14:58:03Z,0,0,positive
@tasawarsarfraztasawar,14,Sir next batch kb start ho ga?  Aur app langchain b kerwaye gay? Kindly reply me,2023-10-15T06:12:01Z,0,0,neutral
@jatinpisces369,14,"Sir irfan its that possible ke aapka brain mere brain mai merge hojaye, through AI or any technology you are my inspiration love u",2023-09-29T22:07:48Z,0,0,positive
@hameduddin2061,14,🎉🎉🎉🎉❤❤,2023-09-23T18:38:43Z,0,0,positive
@Alaska_wow,14,From where can we get the assignment n also this code used in the video link,2023-09-09T20:57:55Z,0,1,neutral
@ajtv3865,14,Sir please provide the colab notebook link,2023-09-03T19:41:02Z,0,1,neutral
@muhammadmeraj1849,14,"Is this full series worth it for Business Developments, sales, Marketing guys??",2023-08-29T10:50:41Z,0,0,not
@MuhammadNaveed-xt9gu,14,Weldon sir,2023-08-24T11:10:31Z,0,0,positive
@rajasthanipremi-vs6np,14,"Me india se hu, or mujhe english etni achi nhi aati thi ki openai ka course kru, but aap free me jo deliever kr rhe hai, mujhe vishwas nhi ho rha etna behtreen deep or basic se, kushnseeb hu mujhe ye channel mil gya,  thank you so much❤❤",2023-08-06T07:18:37Z,5,4,positive
@zakria344,14,Can we download power bi free?@irfan Malik,2023-08-05T09:39:58Z,0,0,neutral
@Chaudhary.31,14,"Train brain 🧠 <a href=""https://www.youtube.com/watch?v=TbcH87zD8lE&amp;t=11m09s"">11:09</a>",2023-08-05T03:54:42Z,1,0,not
@cats9557,14,"<a href=""https://youtube.com/source/OQhwB6f6OXc/shorts"">https://youtube.com/source/OQhwB6f6OXc/shorts</a>",2023-08-04T04:14:46Z,0,0,not
@Animala98,14,Thanku❤❤❤,2023-08-03T20:39:20Z,0,0,positive
@sumairamehmood4852,14,Assalam o alaikum irfan bhai I really want to learn this... plz  help me out,2023-08-03T19:47:31Z,0,1,positive
@yushabinshaukat5000,14,Sir I am in 2nd year. What should I do after learning AI cource,2023-08-03T17:37:06Z,1,0,neutral
@yushabinshaukat5000,14,Sir you are the best and the person who think about Pakistani youth.I have just started to see your AI free cource video ❤❤❤,2023-08-03T16:59:47Z,0,0,positive
@biginfoplanet,14,Masha Allah sir I have never seen before such a online course in Pakistan. May Allah bless you for your great efforts.,2023-08-03T15:29:37Z,0,0,positive
@nimrasakhawatvoice6515,14,"Can you plz guide me, is this course is worth taking for a person who has a non technical background. I can&#39;t understand k ye course kis purpose k liay he Kya ye kici khaas field me Jane k liay he ya ager hum freelancing kerna chahte he ya kerna chahte he TU generaly hme is ki info honi chahiay",2023-08-03T15:10:11Z,0,1,neutral
@nimrasakhawatvoice6515,14,"Can anyone plz guide me, is this course is worth taking for a person who has a non technical background. I can&#39;t understand k ye course kis purpose k liay he Kya ye kici khaas field me Jane k liay he ya ager hum freelancing kerna chahte he ya kerna chahte he TU generaly hme is ki info honi chahiay",2023-08-03T15:09:52Z,1,1,neutral
@talmeezfuaad,14,"Sir, kindly tell us, which one is better for Data analyst, BS Statistics or BSCS",2023-08-03T11:09:46Z,0,1,not
@faisaljehan-nr7yp,14,Thanks sir,2023-08-03T10:55:52Z,0,0,positive
@stortstorys,14,Goooooooood sir❤,2023-08-03T10:26:20Z,0,0,positive
@muzaffariqbalraja6464,14,GOOD.,2024-01-02T09:36:52Z,0,0,positive
@SaifUllah-cb6gk,14,thanks sir,2023-10-24T17:45:33Z,0,0,positive
@bashirahmed5440,14,Can you add share the notebook,2023-09-07T13:13:59Z,0,2,neutral
@arqamacademy1821,14,❤❤,2023-08-18T19:17:39Z,0,0,positive
@hiragul3825,14,"Masha Allah... All of you are doing great job. Special thanks to Sir Haris, Sir Sheraz and Sir Irfan 😊 I am a mathematics teacher and have more than 11 years experience in HR/Teaching and Now, learning AI from this course &quot;Hope to skills&quot;. Recently completed python beginner course from yetp now learning from all of you. Quiz help and encourage me a lot. I cannot attend live lectures because of my little baby 5 years old.Thanks for everything  Respected Teachers 😊😊 Alhumdulillah completed lecture 14",2023-08-15T21:01:41Z,0,0,positive
@hiragul3825,14,diet (junck food) vs weight for relplot,2023-08-15T20:30:49Z,0,0,neutral
@hiragul3825,14,4/5 quiz,2023-08-15T20:28:48Z,0,0,neutral
@hiragul3825,14,White dot is showing median,2023-08-15T20:05:35Z,0,1,neutral
@hiragul3825,14,Showing IQR with outlier points above max and below minimum,2023-08-15T20:00:40Z,0,0,neutral
@hiragul3825,14,"We use Correlation to find relation between two variables, attributes, column, features",2023-08-15T19:46:37Z,0,0,neutral
@nadeemahmed2000,14,Please open registration,2023-08-04T14:00:20Z,0,0,neutral
@nadeemahmed2000,14,That was last step of registration to give link of my personal vedio,2023-08-04T14:00:05Z,0,0,neutral
@nadeemahmed2000,14,i tried to register but couldn&#39;t upload vedio message at the last step of registration,2023-08-04T13:59:23Z,0,0,negative
@ArtfulInnovations,14,relplot exam:: dollar inc inflation b inc hogi...,2023-08-01T20:53:25Z,0,0,not
@shahabrao8995,14,sir real life example is  is when there is sunday there is less trafic in morning so traffic and sunday has a strong correlation,2023-08-01T12:47:54Z,0,0,positive
@widemarketers1125,14,"Doing Great Work<a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a>",2023-07-30T16:58:16Z,0,0,positive
@widemarketers1125,14,"<a href=""about:invalid#zCSafez""></a>",2023-07-30T16:49:04Z,0,0,neutral
@widemarketers1125,14,3/5,2023-07-30T16:48:21Z,0,0,not
@NawazAhmed-qb4mv,14,We can use Scatterplot for showoff  Relationship between Air Quality Index (AQI) and Respiratory Health Incidents.,2023-07-30T14:21:35Z,0,0,neutral
@muhammadyounis-8068,14,Assalamu alaikum sir,2023-07-27T18:23:01Z,0,0,neutral
@onlinemoneyline6561,14,"kernel density estimation(KDE):   Hey there! Imagine you have a big jar full of candies. Now, you want to know how many candies are in different parts of the jar without counting them one by one. KDE helps us do that by spreading invisible clouds around the candies. The clouds are thicker where there are more candies and thinner where there are fewer. So, by looking at these clouds, we can make a good guess about the candy density in different parts of the jar. It&#39;s like magic candy-finding! 🍬😄",2023-07-21T13:10:36Z,0,0,positive
@onlinemoneyline6561,14,"sns.histplot(full_data[&#39;Parch&#39;], kde=False) and sns.histplot(full_data[&#39;Parch&#39;]) would give the same graph.<br><br>The reason is that by default, when you use sns.histplot, the kde parameter is set to True.",2023-07-21T12:57:30Z,0,0,neutral
@onlinemoneyline6561,14,"Easy Alternatives To Help: &gt;&gt;&gt;Categorical Color Palettes<br><br>current_palette1 = sns.color_palette()<br><br>sns.palplot(current_palette1)<br><br>plt.show()<br><br>&gt;&gt;&gt;Continous Color Palettes<br><br>current_palette2 = sns.color_palette(&quot;Reds&quot;)<br><br>sns.palplot(current_palette2)<br><br>plt.show()",2023-07-21T12:20:19Z,0,0,not
@asmashahzadi7019,14,Mjy zyda smj to nhi a rhi but I am still connected and to try to undarstand. I face difficulty bcz my computer knowledge is zero.,2023-07-21T10:54:20Z,0,0,negative
@muhammadshahbaz2782,14,Great efforts,2023-07-21T05:46:54Z,0,0,positive
@joyland77,14,Learning a lot irfan bhai.,2023-07-20T22:04:39Z,0,0,positive
@joyland77,14,Irfan bhai me ap ko kush krny k liay k dooooooor draaaaaaaz ka bacha win kary me ny heckathon me register nai kya ta k wo win  kary.😅 My all prayers and good wishes are for u n ur team bcz u people are doing a great job. Im learning a lot from ur lectures. Dil ay dua nikalti hy ap logon k liay.,2023-07-20T21:10:47Z,0,0,positive
@joyland77,14,Irfan bhai im house wife and remain busy whole day and after 9 pm starts learning from ur lectures. To night when i opened ur 14 lecture u surprised by opening link of heckathon. 😮😢,2023-07-20T21:02:02Z,1,0,negative
@asmashahzadi7019,14,Sir Mei ap se nhi kahu ge k mjy b enroll kare  bcoz i had lost this chance. But I am continuesly watching your video of AI. It&#39;s enough for me,2023-07-20T20:22:16Z,1,0,negative
@arasheedarasheed9287,14,Sir i am sure k apko utube k motize hony sy koi consern nhe h .but sir i think ap k chennl monotiaz h .esly duraing k leacture 3 4  adds ajti hn essy distrubance hoti h,2023-07-20T16:27:02Z,0,0,negative
@muhammadsiddique7092,14,Good sir As you wish g,2023-07-20T06:02:11Z,0,0,positive
@successknowledge7196,14,"Youtub ko update kar diya kareen sir,",2023-07-19T16:23:54Z,0,0,neutral
@MuhammadShahid-bj3ws,14,Please share Colab notebook &amp; slides link.,2023-07-19T14:16:34Z,0,2,neutral
@AshokKumar-ud9ed,14,3/5,2023-07-19T04:17:10Z,0,0,not
@muhammadzafar2470,14,sir i need internship ui/ux design.,2023-07-17T19:49:39Z,0,0,neutral
@muzaffariqbalraja6464,14,MASHA ALLAH. IT IS A GOOD TRAINING PROGRAMME FREE OF COST.,2023-07-17T13:47:13Z,0,0,positive
@kidsactivities7915,14,"AOA sir,kindly candidates ki list share ker den jo registered hn .",2023-07-16T16:27:29Z,0,0,neutral
@ipscollege,14,kindly share the notebook of each lecture.....,2023-07-16T02:03:49Z,0,0,neutral
@xesan555,14,"You and your team are doing a wonderful job, its the greatest favour to our youth and this nation. Dr. Ehsan",2023-07-16T00:34:46Z,0,0,positive
@sabaazeem8938,14,"<a href=""https://www.youtube.com/watch?v=0S9KS7e1iLo&amp;t=1h17m49s"">1:17:49</a> Haris Sir! Ladies first😂",2023-07-15T08:06:41Z,0,0,positive
@beautifullworld6470,14,3/5,2023-07-13T10:57:28Z,0,0,not
@beautifullworld6470,14,covid 19 men covid hone wale bache bare mard or khwateen kay leay,2023-07-13T10:55:38Z,1,0,not
@beautifullworld6470,14,mardam shamari kay leay,2023-07-13T10:54:54Z,0,0,not
@smcollection6107,14,❤❤❤❤,2023-07-13T04:20:23Z,0,0,positive
@MehreenJamshed,14,"Completed Lecture 14, missed the opportunity to be enrolled. I am unable to take live lessons due to my kids. Lecture is very informative and interesting😊",2023-07-13T01:10:17Z,4,0,positive
@fareenamahtab514,14,I wanna listen conceptual approach more from Sir Sheraz because Sir. Haris speed is now very fast by covering a complete library in 1 lecture by just showing the results which we can also see at any relevant YouTube channels. Or now even on Chat GPT or bard.<br><br>Keep it conceptual with slow paced examples and share the fast pace video of outputs to see at a later stage,2023-07-12T21:46:47Z,0,0,negative
@khadijasiddiqui7754,14,how data visualization is linked to AI?yh q prha rhy?,2023-07-12T21:33:37Z,0,0,neutral
@khadijasiddiqui7754,14,kia internships mil skti hn jeetny walon ko?,2023-07-12T21:29:15Z,0,0,neutral
@khadijasiddiqui7754,14,sir kuch aur courses bhi lyliye hen but andrew ng abhi bhi  smjh nhn arhy hen,2023-07-12T20:19:34Z,0,0,negative
@life.is.enjoying,14,Thank you for your efforts may Allah bless you sir 😊,2023-07-12T17:09:47Z,2,0,positive
@khanmarjan6708,14,Kajor 🌴 tree dasi y Che insan y da yo zy na bl zy ta Der pa garana o re she ao anar tree danda Hm karale she ao grass pieces ke Hm o re she ao Der pa Asana,2023-07-12T13:12:58Z,0,0,not
@khanmarjan6708,14,De zy ke plot dasi hakare Che da earth Dy ao de ke seeds achole de os de ke three kesam seeds de yo Der mzbot bl da hage na lag km ao BL ha waroki nu taso Hapala Soch o k Che km seed ba Der takat wer y kajor wala anar wala ya grass zahera da Che 🌴 kajor wala tree ba mzbot y ao dunya her got ta rasi ao anar Hm Der hakole Che Der Dani rayozay she nu Der SA kole she ao grass da hakole wale dapara Hm y ao da horak da animals Hm Der hawah y,2023-07-12T13:04:32Z,0,0,not
@muzaffariqbalraja6464,14,"Sir, no need to open Registration. This badge may be finalized and then it should be opened after completon of four years.",2023-07-12T12:01:47Z,0,0,neutral
@rukhsarrani2023,14,1st kha jana h,2023-07-12T10:57:17Z,0,0,not
@rukhsarrani2023,14,Sir muj link ni mil rha ......,2023-07-12T10:57:00Z,0,0,negative
@rukhsarrani2023,14,Asalm o Alikum sir mere pas link show ni ho rha,2023-07-12T10:25:14Z,0,1,negative
@asimshah2889,14,Sir can you upload code links also,2023-07-12T09:24:23Z,0,0,neutral
@itsmeluckan3486,14,Hm Jo apky sary lectures utube pr live dekhty hai khbi khbi masrofyat k waja live session miss hojata hai kia hm competition me participate nhi krskty? Hm to daily AI pr try krty hai IT ki shud bud be nhi pata pher b ap se python sekh le.,2023-07-12T09:07:33Z,0,0,negative
@zayaullahasad62,14,Gest posting per tefseel Sy course bna den,2023-07-12T08:59:55Z,0,0,not
@yuxrazafar8532,14,Sir I am your regular student but internet issue ki waja se live lectures nh dekh skti is ley baad mn dekhti hun.. mn ne course k start mn register b kiya tha... regularly quizes and assignments b submit krti hun... aaj aap ne kaha k aaj jo register krenge wo hackathon mn participate krenge.. to sir jinhon ne pehle register kiya pr aaj nh kr paye (including myself) kia wo participate kr skenge?? Plz sir answer...,2023-07-12T08:18:39Z,0,0,neutral
@mharoon5129,14,Who has watched the &quot;Unknow Killers Reborts&quot; Documentry?,2023-07-12T07:25:17Z,0,0,neutral
@AshrafAli-yr5xf,14,thank you,2023-07-12T06:55:58Z,0,0,positive
@nazn272,14,Aap done mashallah,2023-07-12T06:24:05Z,0,0,positive
@Jays1khan,14,AoA sir I have been able to have all lectures due to some different issues but I am I am trying to catch up the class. from 7th lecture I couldn&#39;t be regular. And I feel really sorry for that.But I really want learn AI for both my daughter and me.<br>God bless you and your team!,2023-07-12T06:05:45Z,0,0,positive
@asadullahsoomro1344,14,Sir requesting you to include those in Hacathone as well who participated in the Quizzes of your AI lecture. You have emails registered in that. By this at least we will be having a chance to participate,2023-07-12T05:29:17Z,0,0,neutral
@asadullahsoomro1344,14,"Yes, Sir please open registration",2023-07-12T05:28:21Z,0,0,neutral
@MrFarooqsadiq,14,All very well and may Allah give you all ajar.,2023-07-12T04:22:53Z,0,0,positive
@globalfarmswanhar1,14,لائیو میرے پاس نہیں چلتا لیکن اب سات بجے سے پہلے دیکھ چکا ہوں۔ جزاک اللہ,2023-07-12T01:03:50Z,1,0,positive
@RubinaGhilzai-hv7hh,14,Kon kon ye sari coding vscode me karaha hai I want to ask something,2023-07-12T00:52:39Z,0,0,neutral
@RubinaGhilzai-hv7hh,14,Lecturr 8 k bad jo recorded lecture upload huwa tha us ka link share kar de koi plzzzzz <br>Mujy mil nai raha,2023-07-12T00:51:53Z,0,0,neutral
@rmzainali7462,14,Sir apky is course ki videos main na ek ches ki kami ha<br><br>Ya pics jo ap dekha rahy ho naw isko download krne ky lye description main link dal dein ta ky students os pr ziyda sy ziyda research kr sakin or samjh sekhain visually videos sy how it works,2023-07-12T00:21:59Z,0,0,negative
@WebDevelopment-hu5gc,14,I&#39;m Bakhat Ali part of this course from start.<br>This course is outstanding and very important for beginners to expert level ❤❤❤,2023-07-12T00:20:07Z,1,0,positive
@haseebrahman8651,14,I really like your spich,2023-07-11T22:03:51Z,0,0,positive
@waqarakhun8922,14,It would be great  if the Quiz could be made accessible .,2023-07-11T20:51:13Z,0,0,positive
@ranamuhammadali7324,14,"Aoa, sir your lectures have great information. Please please open registration.",2023-07-11T20:09:23Z,0,0,positive
@syedgohar9834,14,Sir a 50 year old student of yours want to register please help I am your subscriber watching you live🎉,2023-07-11T19:25:36Z,0,0,positive
@goodsoldier9964,14,Best ever learning experience - Sir Irfan,2023-07-11T19:24:06Z,0,0,positive
@mdjpakistanibano2383,14,plz continue.,2023-07-11T19:08:03Z,0,0,neutral
@mdjpakistanibano2383,14,Chas aagye aaj,2023-07-11T19:07:51Z,0,0,not
@muhammadmusabali7116,14,Assalamualaikum <br>Sir please give the link of these jupyter file,2023-07-11T19:05:30Z,0,0,neutral
@ifzaalahmad8607,14,"Assalām-o-Aléköm to All, respected sir&#39;s ,<br>please Inform about your regular class timing  ...<br><br>Wassalām and regards,",2023-07-11T18:27:40Z,0,0,neutral
@user-dq2cb8bn2e,14,"Sir i am new to this channel, want to have your courses please share the details to join you.",2023-07-11T18:19:40Z,1,0,positive
@ahmedhamzakachannel2698,14,Yes sir please open registration,2023-07-11T18:19:38Z,0,1,neutral
@sherazshakar8925,14,sir quiz close ho gaya ha,2023-07-11T17:58:22Z,0,0,negative
@Amber-ee5yd,14,"Sir net bht grbr kr rha ta last time pe net set hua aur m bas akhri point p thi regstration k mgr diya gya time khtm hogya mjy dukh to hua but , men aur zyada mehnat krunngi aur ,aur jb kbi next time aisa koi chance mela i will never mis that at any condition ,mjy bht khushi h k koi aisa plat form to mila jahan hmy kuch seekhny ko mil rha wo b fre",2023-07-11T17:52:11Z,0,3,positive
@ataulwahab5560,14,"Asslamoalikum, sorry to say that i can&#39;t take live LEC due to lack of internet and recently i completed it , it has lot of value full information, but i can&#39;t access the quiz now , so it&#39;s very easy for those students who can&#39;t take live lec due to certain reason, soo its very helpful for us if possible to easily access the quiz and participate init and guess or check where they stand .",2023-07-11T17:49:32Z,0,0,negative
@yuxrazafar8532,14,Sir I am your regular student but internet issue ki waja se live lectures nh dekh skti is ley baad mn dekhti hun.. mn ne course k start mn register b kiya tha... regularly quizes and assignments b submit krti hun... aaj aap ne kaha k aaj jo register krenge wo hackathon mn participate krenge.. to sir jinhon ne pehle register kiya pr aaj nh kr paye (including myself) kia wo participate kr skenge?? Plz sir answer...,2023-07-11T17:40:24Z,0,0,neutral
@uzmakhan5109,14,Sir download option on kerain,2023-07-11T17:11:25Z,0,1,neutral
@Quransharif557,14,Voice video clear,2023-07-11T16:47:09Z,0,0,positive
@nimrakhan8990,14,sir you are clear,2023-07-11T16:47:06Z,1,0,positive
@KhurshidAhmedChaudry,14,Great Motive,2023-07-11T16:45:34Z,1,0,positive
@ZahraFreelancer,14,3/5,2023-07-11T16:41:40Z,0,0,not
@tariq684,15,"Shandar class,kash ese teacher aaj se 20 saal pehele mil gaye hote to aaj zindgi baan gai hoti kher sikhna or sikhana ye asal zindgi he,",2024-01-17T07:18:58Z,0,0,positive
@Programmer2.0,15,colab links please,2024-01-16T15:05:40Z,0,0,not
@ayeshdev,15,where to get these csv files for practice from????,2023-12-23T07:12:23Z,0,0,negative
@zohaibanjum4279,15,"This is a remarkable effort made by Irfan sir and the Team. I have one suggestion, Kindly share the study material here in the video description for us, as we are just watching lectures on YouTube. It will be a great help for us.",2023-10-13T16:39:02Z,3,0,positive
@user-jk2wq4wp2i,15,"Asslam u Alikum sir<br>when i fit my model to training data<br><br>lreg.fit(x_train, y_train)<br><br>it gives me an error<br>TypeError: issubclass() arg 2 must be a class, a tuple of classes, or a union<br><br>please help me to solve this problem",2023-09-27T05:02:05Z,0,0,negative
@hameduddin2061,15,❤❤❤❤🎉🎉🎉,2023-09-24T09:20:38Z,0,0,positive
@Alaska_wow,15,How can we get access to the notebook,2023-09-11T10:54:06Z,1,1,neutral
@zainulabideen_1,15,overfiting,2023-09-05T11:01:43Z,0,1,not
@kmsdeepcoder,15,the data will train just on only one type of data or two type not all type of data in our data set if we not use random function,2023-09-03T06:24:05Z,0,0,negative
@mohamamdahmed508,15,why you multiply in print(_ _ *30)??<br>what is the purpose,2023-09-01T12:26:53Z,0,0,neutral
@mohamamdahmed508,15,why you use logistic regression? can we use any other technique<br>?,2023-09-01T12:20:10Z,0,0,neutral
@anamzahra3577,15,"Too much informative lecture thanks Sir irfan , haris, dr.sheeras🥰💞🥰💕",2023-08-20T06:39:37Z,2,0,positive
@anoor7227,15,zbr10,2023-08-19T17:35:53Z,0,0,not
@learningandproductfamily2289,15,Ye second last lecture hy,2023-08-17T04:52:25Z,0,0,not
@islamic_videos60,15,Only 7 comments 😱,2023-08-16T08:50:55Z,0,0,negative
@AliKhan-om5st,15,"Since the last lecture, I&#39;ve been losing my grip on this course😢",2023-08-14T04:38:10Z,0,2,negative
